Policy ID;Component;Centre;Platform;Component;Centre;Platform;Version;enabled;Policy Identifier (FileType);Regular Expression (regex);installation_node;src_user;src_host;src_path;src_Protocol;dst_user;dst_host;dst_path;dst_protocol;suffix/prefix
351;EUM-FOS_MMDS;MARINE;REF;MPF;MARINE;REF;01.00;YES;S3B_WIMPY;^S3B_OPER_WIMPY.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS_EGF/S3B;FTP;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/inputs;FTP;
352;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_TLEPRE_ESOC;^S3A.*MPL_TLEPRE.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
353;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_TLEPRE_EUM;^S3A.*MPL_TLEPRE.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
354;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_TLEPRE_ESOC;^S3B.*MPL_TLEPRE.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
355;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_TLEPRE_EUM;^S3B.*MPL_TLEPRE.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
356;PD_OUTBOX;MARINE;REF;OfflinePOD_MMDS;MARINE;VAL;01.00;YES;S3_REP_MCSF_2POD;^S3.*REP__MCSF_.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toOfflinePOD/manoeuvre_calibration_scale_factor_files;FTP;
357;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_ESOCFOS_MCSF;^S3A.*REP__MCSF_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
358;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_ESOCFOS_SMPR;^S3A.*REP__SMPR_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
359;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_EUMFOS_MCSF;^S3A.*REP__MCSF_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
360;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_EUMFOS_SMPR;^S3A.*REP__SMPR_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
361;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_ESOCFOS_MCSF;^S3B.*REP__MCSF_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
362;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_ESOCFOS_SMPR;^S3B.*REP__SMPR_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
363;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_EUMFOS_MCSF;^S3B.*REP__MCSF_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
364;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_EUMFOS_SMPR;^S3B.*REP__SMPR_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
365;PD_OUTBOX;MARINE;REF;MPMF;MARINE;SIM;01.00;YES;MPL_TLEPRE;^S3.*_MPL_TLEPRE.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;ops3pdgs;s3-refsims02-prd;/data/fromPD;FTP;
366;PD_OUTBOX;MARINE;REF;MPMF ;MARINE;OPE;01.00;YES;MPL_TLEPRE;^S3.*_MPL_TLEPRE.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
367;PD_OUTBOX;MARINE;REF;EDS-CGS_MMDS;MARINE;VAL;01.00;YES;MPL_TLEPRE;^S3.*_MPL_TLEPRE.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEDS/CGS-SGS/FOS_TLE_PREDICTED_ORBIT;FTP;
368;PD_OUTBOX;MARINE;REF;SRA_MMDS;MARINE;VAL;01.00;YES;MPL_TLEPRE;^S3.*_MPL_TLEPRE.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toSRA/S3A;FTP;
20;IDC;MARINE;REF;RTSPM;MARINE;OPE;01.00;YES;ACQ_REP_S3A;^S3A_(L0PP_REP|OPER_REP_PASS).*$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/ACQ_REPORTS;FS;ops3pdgs;s3-opemcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FTP;.
10;MPF;MARINE;REF;MPMF ;MPCC;SIM;01.00;YES;S3A_MPL_FSSGS;^S3A.*_MPL_FSSGS_.*$;s3-refpwas01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;ops3pdgs;s3-refsims02-prd.eumetsat.int;/data/fromMPCC;FTP;.
11;MPF;MARINE;REF;MPMF ;MARINE;OPE;01.00;YES;S3A_MPL_FSSGS;^S3A.*_MPL_FSSGS_.*$;s3-refpwas01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromMP;FTP;.
12;MPF;MARINE;REF;DFEP7;CGS;SIM;01.00;YES;S3B_MPL_FSSGS;^S3B.*_MPL_FSSGS_.*$;s3-refpwas01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;dftp;s3-refsims02-prd.eumetsat.int;/schedules/S3_dfep7;FTP;.
13;MPF;MARINE;REF;MPMF ;MPCC;SIM;01.00;YES;S3B_MPL_FSSGS;^S3B.*_MPL_FSSGS_.*$;s3-refpwas01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;ops3pdgs;s3-refsims02-prd.eumetsat.int;/data/fromMPCC;FTP;.
14;MPF;MARINE;REF;MPMF ;MARINE;OPE;01.00;YES;S3B_MPL_FSSGS;^S3B.*_MPL_FSSGS_.*$;s3-refpwas01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromMP;FTP;.
19;IDC;MARINE;REF;MPMF ;MARINE;OPE;01.00;YES;ACQ_REP_S3B;^S3B_(L0PP_REP|OPER_REP_PASS).*$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/ACQ_REPORTS;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromNRTAP;FTP;.
20;IDC;MARINE;REF;RTSPM;MARINE;OPE;01.00;YES;ACQ_REP_S3B;^S3B_(L0PP_REP|OPER_REP_PASS).*$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/ACQ_REPORTS;FS;ops3pdgs;s3-opemcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FTP;.
21;IDC;MARINE;REF;RTSPM;MARINE;REF;01.00;YES;ACQ_REP_S3A;^S3A_(L0PP_REP|OPER_REP_PASS).*$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/ACQ_REPORTS;FS;ops3pdgs;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FTP;.
21;IDC;MARINE;REF;RTSPM;MARINE;REF;01.00;YES;ACQ_REP_S3B;^S3B_(L0PP_REP|OPER_REP_PASS).*$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/ACQ_REPORTS;FS;ops3pdgs;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FTP;.
59;IDC;MARINE;REF;DI;MARINE;OPE;01.00;YES;DFEP_ACK_IDC;^S3(A|B)_OPER_MPL_FSACK.*$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/DFEP_SCHED_ACK;FS;s3sysadm;s3-opepwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FTP;.
60;IDC;MARINE;REF;DI;MARINE;REF;01.00;YES;DFEP_ACK_IDC;^S3(A|B)_OPER_MPL_FSACK.*$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/DFEP_SCHED_ACK;FS;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FTP;.
1;IDC;MARINE;REF;PM;MARINE;OPE;01.00;YES;S3B_L0PP;^S3B.*__G*.*\.ISIP$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/from_ACQ/High;FS;s3sysadm;s3-opepwas03-prd.eumetsat.int;/data/pm-s3/nrt-inbox;FTP;.
2;IDC;MARINE;REF;PM;MARINE;REF;01.00;YES;S3B_L0PP;^S3B.*__G*.*\.ISIP$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/from_ACQ/High;FS;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data/pm-s3/nrt-inbox;FTP;.
3;IDC;MARINE;REF;PM;MARINE;OPE;01.00;YES;S3B_L0PP;^S3B.*__G*.*\.ISIP$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/from_ACQ/Low;FS;s3sysadm;s3-opepwas03-prd.eumetsat.int;/data/pm-s3/lowPriority-inbox;FTP;.
4;IDC;MARINE;REF;PM;MARINE;REF;01.00;YES;S3B_L0PP;^S3B.*__G*.*\.ISIP$;s3-refidcs01-prd.eumetsat.int;ops3pdgs;s3-refidcs01-prd.eumetsat.int;/data/to_MRN/to_IDC/from_ACQ/Low;FS;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data/pm-s3/lowPriority-inbox;FTP;.
